"filename", "language", "C++", "C", "JSON with Comments", "Python", "Java", "Shell Script", "comment", "blank", "total"
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/8-20-22 Round E/students_and_mentors.cpp", "C++", 39, 0, 0, 0, 0, 0, 1, 8, 48
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/9-18-22 Round F/sort_the_fabrics.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 11, 54
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/9-18-22 Round F/story_of_seasons.cpp", "C++", 120, 0, 0, 0, 0, 0, 25, 16, 161
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/9-18-22 Round F/water_containment_system.cpp", "C++", 56, 0, 0, 0, 0, 0, 4, 14, 74
"/Users/ralphcao/Git/USACO/Misc. contest/CMIMC 2021/Liveshare test/workspace.code-workspace", "JSON with Comments", 0, 0, 15, 0, 0, 0, 0, 0, 15
"/Users/ralphcao/Git/USACO/Misc. contest/CMIMC 2021/optimization/robot_recovery/robot_recovery.cpp", "C++", 190, 0, 0, 0, 0, 0, 6, 22, 218
"/Users/ralphcao/Git/USACO/Misc. contest/CMIMC 2021/optimization/unique_products/unique_products.cpp", "C++", 83, 0, 0, 0, 0, 0, 12, 14, 109
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2021/problem14.cpp", "C++", 52, 0, 0, 0, 0, 0, 3, 11, 66
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2021/problem17.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 9, 46
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2021/problem18.cpp", "C++", 33, 0, 0, 0, 0, 0, 1, 6, 40
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2021/problem20.cpp", "C++", 25, 0, 0, 0, 0, 0, 4, 5, 34
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2021/problem21.cpp", "C++", 84, 0, 0, 0, 0, 0, 13, 15, 112
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2021/test.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 3, 50
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2022/problem1.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2022/problem17.cpp", "C++", 65, 0, 0, 0, 0, 0, 6, 13, 84
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2022/problem18.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 9, 42
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2022/problem20.cpp", "C++", 52, 0, 0, 0, 0, 0, 27, 9, 88
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2022/problem21.cpp", "C++", 108, 0, 0, 0, 0, 0, 26, 18, 152
"/Users/ralphcao/Git/USACO/Misc. contest/Codequest 2022/problem5.cpp", "C++", 44, 0, 0, 0, 0, 0, 13, 7, 64
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2011_SpeedRacer/SpeedRacer.cpp", "C++", 37, 0, 0, 0, 0, 0, 4, 1, 42
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2011_SpeedRacer/SpeedRacer_tjr.java", "Java", 0, 0, 0, 0, 60, 0, 24, 7, 91
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2013_Escape/Escape.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 9, 73
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2013_Escape/Escape.java", "Java", 0, 0, 0, 0, 93, 0, 0, 1, 94
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2014_Wormhole/Wormhole.cpp", "C++", 87, 0, 0, 0, 0, 0, 10, 16, 113
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2014_Wormhole/Wormhole.java", "Java", 0, 0, 0, 0, 48, 0, 0, 1, 49
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2014_Wormhole/WormholeInputValidator.java", "Java", 0, 0, 0, 0, 104, 0, 0, 9, 113
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2014_Wormhole/WormholeTR.java", "Java", 0, 0, 0, 0, 48, 0, 0, 1, 49
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/2014_Wormhole/wormholeKJ.cpp", "C++", 87, 0, 0, 0, 0, 0, 10, 16, 113
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/enterprising_escape.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 12, 72
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/speed_racer.cpp", "C++", 14, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/Div1BaselineProblems/wormhole.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 9, 70
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/double_password.cpp", "C++", 14, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/h-index.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/radio_prize.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 2, 2
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/test.cpp", "C++", 9, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/triangular_logs.cpp", "C++", 177, 0, 0, 0, 0, 0, 49, 29, 255
"/Users/ralphcao/Git/USACO/Misc. contest/ICPC Practice/triangular_logs_segtree.cpp", "C++", 114, 0, 0, 0, 0, 0, 5, 13, 132
"/Users/ralphcao/Git/USACO/Misc. contest/Teamscode 2020/hard1.cpp", "C++", 35, 0, 0, 0, 0, 0, 4, 6, 45
"/Users/ralphcao/Git/USACO/Misc. contest/Teamscode 2020/medium1.cpp", "C++", 17, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/ralphcao/Git/USACO/Misc. contest/Teamscode 2020/medium2.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 5, 35
"/Users/ralphcao/Git/USACO/Misc. contest/Teamscode 2020/medium3.cpp", "C++", 38, 0, 0, 0, 0, 0, 6, 8, 52
"/Users/ralphcao/Git/USACO/Misc. contest/Teamscode 2020/medium4.cpp", "C++", 31, 0, 0, 0, 0, 0, 0, 6, 37
"/Users/ralphcao/Git/USACO/Misc. contest/Teamscode 2020/medium5.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/ralphcao/Git/USACO/Misc. contest/Teamscode 2020/test.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/3_25_2023/books.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 7, 71
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/3_25_2023/flippy_sequence.cpp", "C++", 66, 0, 0, 0, 0, 0, 1, 5, 72
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/3_25_2023/sub-cycle_graph.cpp", "C++", 66, 0, 0, 0, 0, 0, 4, 9, 79
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/4_1_2023/full_clue_problem.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 7, 70
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/4_1_2023/hard_problem.cpp", "C++", 87, 0, 0, 0, 0, 0, 40, 12, 139
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/4_1_2023/hard_problem2.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/4_1_2023/hard_problem3.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/4_1_2023/hard_problem_brute_force.cpp", "C++", 82, 0, 0, 0, 0, 0, 0, 2, 84
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/4_1_2023/test.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 2, 23
"/Users/ralphcao/Git/USACO/Misc. contest/UCUP/4_1_2023/test.py", "Python", 0, 0, 0, 17, 0, 0, 4, 4, 25
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 1/A/A.cpp", "C++", 7, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 1/B/B.cpp", "C++", 48, 0, 0, 0, 0, 0, 10, 10, 68
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 1/C/C.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 22, 68
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 1/E/E.cpp", "C++", 70, 0, 0, 0, 0, 0, 2, 9, 81
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 1/E/tempCodeRunnerFile.cpp", "C++", 0, 0, 0, 0, 0, 0, 4, 1, 5
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 1/H/H.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 1/run.sh", "Shell Script", 0, 0, 0, 0, 0, 9, 0, 0, 9
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/B/B.cpp", "C++", 59, 0, 0, 0, 0, 0, 1, 1, 61
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/C/C.cpp", "C++", 70, 0, 0, 0, 0, 0, 6, 14, 90
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/E/E.cpp", "C++", 32, 0, 0, 0, 0, 0, 3, 3, 38
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/E/tempCodeRunnerFile.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/F/F.cpp", "C++", 113, 0, 0, 0, 0, 0, 4, 12, 129
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/G/G.cpp", "C++", 88, 0, 0, 0, 0, 0, 8, 3, 99
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/H/H.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 7, 44
"/Users/ralphcao/Git/USACO/NAPC/NAPC Training 2/run.sh", "Shell Script", 0, 0, 0, 0, 0, 9, 0, 0, 9
"/Users/ralphcao/Git/USACO/NAPC/NSA/A/A.cpp", "C++", 28, 0, 0, 0, 0, 0, 0, 7, 35
"/Users/ralphcao/Git/USACO/NAPC/NSA/B/B.cpp", "C++", 77, 0, 0, 0, 0, 0, 17, 8, 102
"/Users/ralphcao/Git/USACO/NAPC/NSA/C/C.cpp", "C++", 35, 0, 0, 0, 0, 0, 3, 5, 43
"/Users/ralphcao/Git/USACO/NAPC/NSA/C/C.py", "Python", 0, 0, 0, 53, 0, 0, 3, 8, 64
"/Users/ralphcao/Git/USACO/NAPC/NSA/D/main.cpp", "C++", 68, 0, 0, 0, 0, 0, 16, 5, 89
"/Users/ralphcao/Git/USACO/NAPC/NSA/D/tempCodeRunnerFile.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/ralphcao/Git/USACO/NAPC/NSA/E/main.cpp", "C++", 200, 0, 0, 0, 0, 0, 14, 15, 229
"/Users/ralphcao/Git/USACO/NAPC/NSA/E/tempCodeRunnerFile.cpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 1 Silver/convention.cpp", "C++", 21, 0, 0, 0, 0, 0, 22, 3, 46
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 1 Silver/convention2.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 3, 44
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 1 Silver/conventiontry2.cpp", "C++", 58, 0, 0, 0, 0, 0, 14, 6, 78
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 1 Silver/mooyomooyo.cpp", "C++", 100, 0, 0, 0, 0, 0, 0, 8, 108
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 2 Gold/poetry.cpp", "C++", 66, 0, 0, 0, 0, 0, 6, 5, 77
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 2 Gold/shortcut.cpp", "C++", 69, 0, 0, 0, 0, 0, 10, 6, 85
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 2 Gold/sleepy.cpp", "C++", 31, 0, 0, 0, 0, 0, 5, 3, 39
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 2 Silver/mountains.cpp", "C++", 35, 0, 0, 0, 0, 0, 0, 3, 38
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 2 Silver/perimeter.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 4, 69
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 2 Silver/planting.cpp", "C++", 40, 0, 0, 0, 0, 0, 1, 3, 44
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 2 Silver/testvect.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 3 Gold/cowland.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 4, 59
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 3 Gold/dishes.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 2, 2
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 3 Gold/paintbarn.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 2, 2
"/Users/ralphcao/Git/USACO/USACO contest/2018-19/2018-19 4 Gold/snakes.cpp", "C++", 71, 0, 0, 0, 0, 0, 1, 4, 76
"/Users/ralphcao/Git/USACO/USACO contest/2019-20/2019-20 1 Gold/milkvisits.cpp", "C++", 82, 0, 0, 0, 0, 0, 3, 13, 98
"/Users/ralphcao/Git/USACO/USACO contest/2019-20/2019-20 1 Gold/pump.cpp", "C++", 49, 0, 0, 0, 0, 0, 6, 11, 66
"/Users/ralphcao/Git/USACO/USACO contest/2019-20/2019-20 2 Gold/boards.cpp", "C++", 43, 0, 0, 0, 0, 0, 3, 8, 54
"/Users/ralphcao/Git/USACO/USACO contest/2019-20/2019-20 2 Gold/boards2.cpp", "C++", 54, 0, 0, 0, 0, 0, 9, 15, 78
"/Users/ralphcao/Git/USACO/USACO contest/2019-20/2019-20 2 Gold/test.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 5, 25
